247 CXOU J132605.5-425632 499.4 13 26 05.5 -42 56 32.5  191  132.7 13.8 1.89E+37 GC       pff-gc-122
248 CXOU J132555.4-430745 500.7 13 25 55.5 -43 07 45.8   29   20.6  5.4 9.29E+36          
249 CXOU J132614.1-430208 513.4 13 26 14.1 -43 02 08.6   73   55.6  8.5 2.84E+37          
250 CXOU J132511.0-425257 523.7 13 25 11.0 -42 52 57.8   50   26.5  7.1 4.44E+36          
251 CXOU J132527.3-430953 524.3 13 25 27.3 -43 09 53.1   61   48.   7.8 2.21E+37          
252 CXOU J132458.9-430831 542.7 13 24 58.9 -43 08 31.3  167   86.8 12.9 1.33E+37          
253 CXOU J132456.7-430813 543.0 13 24 56.8 -43 08 13.7  798  594.6 28.3 8.36E+37          
254 CXOU J132539.2-430957 543.6 13 25 39.2 -43 09 57.3   38   24.9  6.2 1.15E+37          
255 CXOU J132615.9-425846 548.4 13 26 15.9 -42 58 46.8  530  392.4 23.  4.70E+37          
256 CXOU J132546.4-430937 549.4 13 25 46.5 -43 09 38.0  119  102.7 10.9 4.67E+37          
257 CXOU J132450.4-430722 553.0 13 24 50.5 -43 07 22.9  271  151.4 16.5 2.17E+37          
258 CXOU J132557.4-425342 553.8 13 25 57.5 -42 53 42.2  282  136.4 16.8 1.52E+37 FS       GF Blue 1
259 CXOU J132525.9-425152 556.4 13 25 26.0 -42 51 52.7  160   96.2 12.7 1.44E+37          
260 CXOU J132549.3-425241 560.6 13 25 49.3 -42 52 41.4  897  757.4 30.  1.55E+38          
261 CXOU J132503.1-430924 563.6 13 25 03.1 -43 09 24.3  163   85.2 12.8 1.28E+37          
262 CXOU J132510.9-425214 564.4 13 25 11.0 -42 52 14.8  109   56.3 10.4 9.01E+36          
263 CXOU J132534.0-431030 565.8 13 25 34.0 -43 10 30.2   46   34.5  6.8 1.61E+37          
264 CXOU J132613.0-425632 569.9 13 26 13.1 -42 56 32.9  142   68.8 11.9 7.77E+36          
265 CXOU J132620.4-425947 585.6 13 26 20.5 -42 59 47.2  142   78.6 11.9 1.94E+37          
266 CXOU J132619.7-430318 586.0 13 26 19.7 -43 03 18.8   75   52.7  8.7 2.60E+37          
267 CXOU J132454.4-425326 588.5 13 24 54.4 -42 53 26.8   65   35.2  8.1 7.91E+36          
268 CXOU J132541.7-425137 592.0 13 25 41.7 -42 51 37.3   24   18.   4.9 8.28E+36          
269 CXOU J132541.9-431041 593.6 13 25 41.9 -43 10 41.4  642  610.1 25.3 2.86E+38 GC       pff-gc-188
270 CXOU J132544.2-425141 595.8 13 25 44.3 -42 51 41.7   18   12.9  4.2 5.96E+36          
271 CXOU J132548.4-425156 597.4 13 25 48.5 -42 51 56.9   25   20.8  5.  9.54E+36          
272 CXOU J132531.0-431105 597.7 13 25 31.0 -43 11 05.3  152  139.1 12.3 7.25E+37 GAL      pff-qso-6
